conversation_id,Conversational Authenticity,Threat Severity,clean_conversation_text,sanitized_conversation_text,has_narrative_leakage,text_length,word_count,exclamation_count,question_count,uppercase_ratio,digit_count,url_present,urgency_keyword_present,sensitive_request_keyword_present,task_domain,channel,Communication Medium,Emotional State,Verification Behavior,urgency_score_0_10
19603,Real,Low,"Hina follows up with the exam office about sharing a delivery update, but the message remains safe because it allows the receiver to confirm later and avoids emotional pressure. The sender gives the receiver enough time to check the details before replying.","Hina follows up with the exam office about sharing a delivery update, but. The sender gives the receiver enough time to check the details before replying.",True,257,42,0,0,0.0094,0,0,0,0,remote work,WhatsApp,Voice Transcript,trust,No verification needed,1
10582,Fake,High,"The message imitates the property office, creates a deadline around internet service, mentions a deadline that was never announced, and discourages the receiver from verifying independently. The suspicious part is that the sender says the issue cannot wait until morning while demanding that the receiver approve a suspicious request.","The message imitates the property office, creates a deadline around internet service, mentions a deadline that was never announced, and discourages the receiver from verifying independently. the sender says the issue cannot wait until morning while demanding that the receiver approve a suspicious request.",True,334,49,0,0,0.0071,0,0,1,0,internet service,SMS,WhatsApp,panic,Pushes immediate action,10
3749,Fake,Critical,"The message imitates the travel agency, creates a deadline around banking, asks for a screenshot of a confirmation code, and discourages the receiver from verifying independently. The risk increases because the message links banking with panic and immediate compliance.","The message imitates the travel agency, creates a deadline around banking, asks for a screenshot of a confirmation code, and discourages the receiver from verifying independently. the message links banking with panic and immediate compliance.",True,269,39,0,0,0.0088,0,0,1,0,banking,SMS,WhatsApp,panic,Refuses call-back,10
8381,Fake,High,"The sender creates a believable story around asking for class notes, but then says the issue cannot wait until morning, applies panic pressure, and requests that the receiver approve a suspicious request. The receiver is not given a safe chance to confirm the claim through the support center.","The sender creates a believable story around asking for class notes, but then says the issue cannot wait until morning, applies panic pressure, and requests that the receiver approve a suspicious request. The receiver is not given a safe chance to confirm the claim through the support center.",True,293,48,0,0,0.0083,0,0,0,0,parcel delivery,Chat App,Voice Transcript,panic,Pushes immediate action,7
9915,Real,Low,"Laiba follows up with the travel agency about asking for class notes, but the message remains safe because it uses the official portal for verification and avoids emotional pressure. The message includes normal context and does not ask the receiver to bypass official steps.","Laiba follows up with the travel agency about asking for class notes, but. The message includes normal context and does not ask the receiver to bypass official steps.",True,274,44,0,0,0.0088,0,0,0,0,property rental,Chat App,Voice Transcript,trust,Provides normal verification,0
11840,Fake,Critical,"A fake-looking conversation about research collaboration asks the receiver to approve a suspicious request, while the sender gives no verifiable institutional contact and avoids a clear identity check. The receiver is not given a safe chance to confirm the claim through the telecom office.","about research collaboration asks the receiver to approve a suspicious request, while the sender gives no verifiable institutional contact and avoids a clear identity check. The receiver is not given a safe chance to confirm the claim through the telecom office.",True,290,44,0,0,0.0082,0,0,0,0,research collaboration,Voice Transcript,Voice Transcript,guilt,Requests secrecy,10
10685,Fake,High,"A bot-like sender announces a benefit linked to family emergency, adds a reference number without a traceable source, and repeatedly asks the receiver to send a one-time password. The receiver is not given a safe chance to confirm the claim through the clinic reception.","A bot-like sender announces a benefit linked to family emergency, adds a reference number without a traceable source, and repeatedly asks the receiver to send a one-time password. The receiver is not given a safe chance to confirm the claim through the clinic reception.",True,270,44,0,0,0.009,0,0,0,1,family emergency,WhatsApp,Chat App,curiosity,Requests secrecy,9
3029,Real,Low,"Asad follows up with the pharmacy desk about clarifying assignment requirements, but the message remains safe because it allows time for checking the information and avoids emotional pressure. The request is linked to clarifying assignment requirements, and no confidential credential is requested.","Asad follows up with the pharmacy desk about clarifying assignment requirements, but. The request is linked to clarifying assignment requirements, and no confidential credential is requested.",True,298,42,0,0,0.0079,0,0,0,1,job recruitment,Email,Text,trust,No verification needed,2
6453,Real,Low,"In a normal conversation about confirming attendance, the sender asks to send the revised file, gives enough background, and does not force immediate action. The receiver can verify it through the university portal, so the risk remains limited.","In a normal conversation about confirming attendance, the sender asks to send the revised file, gives enough background, and does not force immediate action. The receiver can verify it through the university portal,.",True,244,38,0,0,0.01,0,0,1,0,scholarship application,WhatsApp,Text,none,Allows verification,2
18450,Fake,Critical,"A fake-looking conversation about banking asks the receiver to transfer money quickly, while the sender mentions a delayed verification window and avoids a clear identity check. The request becomes unsafe because it combines identity uncertainty with a sensitive action.","about banking asks the receiver to transfer money quickly, while the sender mentions a delayed verification window and avoids a clear identity check. The request becomes unsafe because it combines identity uncertainty with a sensitive action.",True,270,39,0,0,0.0088,0,0,0,1,banking,SMS,Text,guilt,Refuses call-back,10
10000,Real,Low,"The exchange concerns confirming a lab test schedule, where Rehan provides a reasonable explanation, allows the receiver to confirm later, and waits for the receiver to respond normally. The conversation remains focused on coordination rather than pressure or reward.","The exchange concerns confirming a lab test schedule, where Rehan provides a reasonable explanation, allows the receiver to confirm later, and waits for the receiver to respond normally. The conversation remains focused on coordination rather than pressure or reward.",False,267,39,0,0,0.0134,0,0,0,0,banking,Email,Voice Transcript,none,Provides normal verification,1
11403,Suspicious,High,"The conversation mixes a realistic personal opening with AI-like rewritten sentences, making the request about hospital appointment sound smoother and more strategic. The risk increases because the message links hospital appointment with sympathy and immediate compliance.","The conversation mixes a realistic personal opening with AI-like rewritten sentences, making the request about hospital appointment sound smoother and more strategic. the message links hospital appointment with sympathy and immediate compliance.",True,272,36,0,0,0.0172,0,0,1,0,hospital appointment,Chat App,Email,sympathy,Pushes immediate action,4
1333,Fake,High,"A suspicious sender pretends to be Friend, claims there is a problem in scholarship application, refers to a blocked dashboard notification, and asks the receiver to click an unknown payment link. The receiver is not given a safe chance to confirm the claim through the pharmacy desk.","pretends to be Friend, claims there is a problem in scholarship application, refers to a blocked dashboard notification, and asks the receiver to click an unknown payment link. The receiver is not given a safe chance to confirm the claim through the pharmacy desk.",True,284,47,0,0,0.0129,0,0,0,0,scholarship application,Voice Transcript,WhatsApp,guilt,Avoids verification,10
17338,Fake,Critical,"The chat has mass-message features, including reward wording, claims the old number is unavailable, and a request to share a wallet PIN. The suspicious part is that the sender changes the topic when asked for proof while demanding that the receiver move the chat to another number.","The chat has mass-message features, including reward wording, claims the old number is unavailable, and a request to share a wallet PIN. the sender changes the topic when asked for proof while demanding that the receiver move the chat to another number.",True,281,47,0,0,0.0218,0,0,0,1,property rental,Voice Transcript,Social Media DM,reward,Pushes immediate action,7
1970,Fake,Critical,"The sender creates a believable story around confirming an interview slot, but then claims the old number is unavailable, applies urgency pressure, and requests that the receiver avoid calling the official office. The request becomes unsafe because it combines identity uncertainty with a sensitive action.","The sender creates a believable story around confirming an interview slot, but then claims the old number is unavailable, applies urgency pressure, and requests that the receiver avoid calling the official office. The request becomes unsafe because it combines identity uncertainty with a sensitive action.",False,306,45,0,0,0.0078,0,0,0,0,pharmacy delivery,Voice Transcript,Voice Transcript,urgency,Requests secrecy,7
5918,Fake,Medium,"A long explanation about pharmacy delivery appears polished but shallow, with generic reassurance, claims the old number is unavailable, and no specific shared background. The request becomes unsafe because it combines identity uncertainty with a sensitive action.","A long explanation about pharmacy delivery appears polished but shallow, with generic reassurance, claims the old number is unavailable, and no specific shared background. The request becomes unsafe because it combines identity uncertainty with a sensitive action.",False,264,37,0,0,0.009,0,0,0,0,pharmacy delivery,SMS,Text,trust,Pushes immediate action,5
16138,Fake,Medium,"The generated-looking message provides neat steps for asking for permission to submit late, but the tone is too uniform and the sender ignores a direct question and repeats the instruction. The request becomes unsafe because it combines identity uncertainty with a sensitive action.","The generated-looking message provides neat steps for asking for permission to submit late, but the tone is too uniform and the sender ignores a direct question and repeats the instruction. The request becomes unsafe because it combines identity uncertainty with a sensitive action.",False,282,43,0,0,0.0085,0,0,0,0,pharmacy delivery,Voice Transcript,Text,confusion,Pushes immediate action,3
6850,Fake,High,"The conversation becomes risky because it uses fear pressure, asks the receiver not to discuss the matter, and pushes the receiver to transfer money quickly without normal verification. The suspicious part is that the sender uses unusually polished wording for a personal emergency while demanding that the receiver install a remote access app.","The conversation becomes risky because it uses fear pressure, asks the receiver not to discuss the matter, and pushes the receiver to transfer money quickly without normal verification. the sender uses unusually polished wording for a personal emergency while demanding that the receiver install a remote access app.",True,344,53,0,0,0.0069,0,0,0,1,mobile wallet,Voice Transcript,Voice Transcript,fear,Pushes immediate action,8
1930,Real,Low,"In a normal conversation about requesting a revised file, the sender asks to send the project update, gives enough background, and does not force immediate action. The receiver can verify it through the bank, so the risk remains limited.","In a normal conversation about requesting a revised file, the sender asks to send the project update, gives enough background, and does not force immediate action. The receiver can verify it through the bank,.",True,237,39,0,0,0.0104,0,0,1,0,parcel delivery,WhatsApp,Email,trust,Allows verification,0
17180,Fake,High,"The message imitates the bank, creates a deadline around internet service, asks for a screenshot of a confirmation code, and discourages the receiver from verifying independently. The conversation attempts to control the receiver's next action rather than allow independent verification.","The message imitates the bank, creates a deadline around internet service, asks for a screenshot of a confirmation code, and discourages the receiver from verifying independently. The conversation attempts to control the receiver's next action rather than allow independent verification.",False,287,40,0,0,0.0083,0,0,1,0,internet service,WhatsApp,Voice Transcript,panic,Pushes immediate action,8
11971,Fake,High,"A suspicious sender pretends to be Child, claims there is a problem in family emergency, asks for a screenshot of a confirmation code, and asks the receiver to reply with card details. The request becomes unsafe because it combines identity uncertainty with a sensitive action.","pretends to be Child, claims there is a problem in family emergency, asks for a screenshot of a confirmation code, and asks the receiver to reply with card details. The request becomes unsafe because it combines identity uncertainty with a sensitive action.",True,277,45,0,0,0.0132,0,0,0,0,family emergency,WhatsApp,Voice Transcript,panic,Pushes immediate action,10
2519,Fake,Critical,"A fake-looking conversation about travel booking asks the receiver to share a wallet PIN, while the sender claims the old number is unavailable and avoids a clear identity check. The conversation attempts to control the receiver's next action rather than allow independent verification.","about travel booking asks the receiver to share a wallet PIN, while the sender claims the old number is unavailable and avoids a clear identity check. The conversation attempts to control the receiver's next action rather than allow independent verification.",True,286,43,0,0,0.0209,0,0,0,1,travel booking,Social Media DM,Voice Transcript,authority,Refuses call-back,8
19925,Fake,Critical,"The conversation becomes risky because it uses fear pressure, avoids naming the branch or office, and pushes the receiver to approve a suspicious request without normal verification. The risk increases because the message links scholarship application with fear and immediate compliance.","The conversation becomes risky because it uses fear pressure, avoids naming the branch or office, and pushes the receiver to approve a suspicious request without normal verification. the message links scholarship application with fear and immediate compliance.",True,287,41,0,0,0.0082,0,0,1,0,scholarship application,SMS,WhatsApp,fear,Avoids verification,8
15012,Fake,Critical,"The conversation becomes risky because it uses panic pressure, says the issue cannot wait until morning, and pushes the receiver to pay a small release fee without normal verification. The conversation attempts to control the receiver's next action rather than allow independent verification.","The conversation becomes risky because it uses panic pressure, says the issue cannot wait until morning, and pushes the receiver to pay a small release fee without normal verification. The conversation attempts to control the receiver's next action rather than allow independent verification.",False,292,43,0,0,0.0082,0,0,0,1,university administration,Voice Transcript,Voice Transcript,panic,Refuses call-back,7
4534,Fake,High,"The chat has mass-message features, including reward wording, refers to a blocked dashboard notification, and a request to transfer money quickly. The receiver is not given a safe chance to confirm the claim through the travel agency.","The chat has mass-message features, including reward wording, refers to a blocked dashboard notification, and a request to transfer money quickly. The receiver is not given a safe chance to confirm the claim through the travel agency.",True,234,37,0,0,0.0104,0,0,0,1,investment platform,WhatsApp,Chat App,urgency,Pushes immediate action,4
12527,Suspicious,Medium,"The message is suspiciously mixed: it begins with informal human wording, then uses formal wording inconsistent with earlier messages and turns into a carefully persuasive request. The suspicious part is that the sender shares a shortened link instead of an official portal while demanding that the receiver avoid calling the official office.","The message is suspiciously mixed: it begins with informal human wording, then uses formal wording inconsistent with earlier messages and turns into a carefully persuasive request. the sender shares a shortened link instead of an official portal while demanding that the receiver avoid calling the official office.",True,342,52,0,0,0.007,0,0,0,0,hospital appointment,WhatsApp,Email,sympathy,Allows verification,6
3889,Fake,High,"The conversation becomes risky because it uses guilt pressure, uses formal wording inconsistent with earlier messages, and pushes the receiver to share a wallet PIN without normal verification. The suspicious part is that the sender ignores a direct question and repeats the instruction while demanding that the receiver send a one-time password.","The conversation becomes risky because it uses guilt pressure, uses formal wording inconsistent with earlier messages, and pushes the receiver to share a wallet PIN without normal verification. the sender ignores a direct question and repeats the instruction while demanding that the receiver send a one-time password.",True,346,52,0,0,0.0172,0,0,0,1,research collaboration,Social Media DM,Voice Transcript,guilt,Pushes immediate action,10
19755,Suspicious,High,"A partially human message discusses asking for permission to submit late, but the final request is reframed with polished language, ignores a direct question and repeats the instruction, and stronger compliance pressure. The receiver is not given a safe chance to confirm the claim through the clinic reception.","A partially human message discusses asking for permission to submit late, but the final request is reframed with polished language, ignores a direct question and repeats the instruction, and stronger compliance pressure. The receiver is not given a safe chance to confirm the claim through the clinic reception.",True,311,48,0,0,0.0077,0,0,0,0,school communication,WhatsApp,Text,reward,Pushes immediate action,4
7314,Fake,High,"The message imitates the support center, creates a deadline around charity donation, ignores a direct question and repeats the instruction, and discourages the receiver from verifying independently. The suspicious part is that the sender gives no verifiable institutional contact while demanding that the receiver install a remote access app.","The message imitates the support center, creates a deadline around charity donation, ignores a direct question and repeats the instruction, and discourages the receiver from verifying independently. the sender gives no verifiable institutional contact while demanding that the receiver install a remote access app.",True,342,49,0,0,0.0069,0,0,1,0,charity donation,Chat App,Voice Transcript,panic,Refuses call-back,8
781,Fake,High,"The sender repeats support-style phrases about clinic follow-up, ignores clarification, and keeps moving the user toward a suspicious external form. The risk increases because the message links clinic follow-up with reward and immediate compliance.","The sender repeats support-style phrases about clinic follow-up, ignores clarification, and keeps moving the user toward a suspicious external form. the message links clinic follow-up with reward and immediate compliance.",True,248,34,0,0,0.0096,0,0,1,0,clinic follow-up,Voice Transcript,Social Media DM,reward,Requests secrecy,4
11605,Fake,Critical,"The message imitates the university portal, creates a deadline around loan approval, uses a new contact number without explanation, and discourages the receiver from verifying independently. The conversation attempts to control the receiver's next action rather than allow independent verification.","The message imitates the university portal, creates a deadline around loan approval, uses a new contact number without explanation, and discourages the receiver from verifying independently. The conversation attempts to control the receiver's next action rather than allow independent verification.",False,298,40,0,0,0.0079,0,0,1,0,loan approval,SMS,Voice Transcript,sympathy,Requests secrecy,7
18497,Real,Low,"In a normal conversation about following up on an appointment, the sender asks to confirm attendance, gives enough background, and does not force immediate action. The conversation remains focused on coordination rather than pressure or reward.","In a normal conversation about following up on an appointment, the sender asks to confirm attendance, gives enough background, and does not force immediate action. The conversation remains focused on coordination rather than pressure or reward.",False,244,36,0,0,0.0098,0,0,1,0,mobile wallet,Chat App,Email,trust,Allows verification,1
1897,Suspicious,Medium,"The sender references clarifying a software installation issue naturally at first, yet the later wording becomes formal, optimized, and emotionally persuasive. The suspicious part is that the sender says the issue cannot wait until morning while demanding that the receiver upload an identity document.","The sender references clarifying a software installation issue naturally at first, yet the later wording becomes formal, optimized, and emotionally persuasive. the sender says the issue cannot wait until morning while demanding that the receiver upload an identity document.",True,302,44,0,0,0.0079,0,0,0,0,pharmacy delivery,Social Media DM,Email,reward,Allows verification,3
9589,Fake,Critical,"The conversation becomes risky because it uses guilt pressure, pushes the receiver away from normal support channels, and pushes the receiver to upload an identity document without normal verification. The request becomes unsafe because it combines identity uncertainty with a sensitive action.","The conversation becomes risky because it uses guilt pressure, pushes the receiver away from normal support channels, and pushes the receiver to upload an identity document without normal verification. The request becomes unsafe because it combines identity uncertainty with a sensitive action.",False,294,42,0,0,0.008,0,0,0,0,property rental,SMS,Voice Transcript,guilt,Requests secrecy,9
7667,Fake,Medium,"The conversation shifts into template-style advice on rescheduling a session, where the sender sounds helpful but avoids direct personal accountability. The risk increases because the message links parcel delivery with authority and immediate compliance.","advice on rescheduling a session, where the sender sounds helpful but avoids direct personal accountability. the message links parcel delivery with authority and immediate compliance.",True,254,34,0,0,0.0092,0,0,1,0,parcel delivery,Email,Chat App,authority,Allows verification,3
4837,Real,Low,"The dialogue is consistent with genuine communication because it discusses discussing travel arrangements, allows time for checking the information, and contains no hidden identity claim. The message includes normal context and does not ask the receiver to bypass official steps.",", allows time for checking the information, and contains no hidden identity claim. The message includes normal context and does not ask the receiver to bypass official steps.",True,279,40,0,0,0.0085,0,0,0,0,electricity complaint,Chat App,Text,none,No verification needed,2
2482,Suspicious,Medium,"The message is suspiciously mixed: it begins with informal human wording, then uses formal wording inconsistent with earlier messages and turns into a carefully persuasive request. The request becomes unsafe because it combines identity uncertainty with a sensitive action.","The message is suspiciously mixed: it begins with informal human wording, then uses formal wording inconsistent with earlier messages and turns into a carefully persuasive request. The request becomes unsafe because it combines identity uncertainty with a sensitive action.",False,273,39,0,0,0.0087,0,0,0,0,government service,WhatsApp,Text,sympathy,Pushes immediate action,6
7884,Real,Low,"The exchange concerns coordinating with a colleague, where Ali provides a reasonable explanation, allows time for checking the information, and waits for the receiver to respond normally. The request is linked to coordinating with a colleague, and no confidential credential is requested.","The exchange concerns coordinating with a colleague, where Ali provides a reasonable explanation, allows time for checking the information, and waits for the receiver to respond normally. The request is linked to coordinating with a colleague, and no confidential credential is requested.",False,288,42,0,0,0.0124,0,0,0,1,hospital appointment,Chat App,Text,trust,No verification needed,0
12915,Fake,High,"The message imitates the pharmacy desk, creates a deadline around social media account, asks the receiver not to discuss the matter, and discourages the receiver from verifying independently. The suspicious part is that the sender asks the receiver not to discuss the matter while demanding that the receiver reply with card details.","The message imitates the pharmacy desk, creates a deadline around social media account, asks the receiver not to discuss the matter, and discourages the receiver from verifying independently. the sender asks the receiver not to discuss the matter while demanding that the receiver reply with card details.",True,333,52,0,0,0.0072,0,0,1,0,social media account,WhatsApp,Voice Transcript,guilt,Refuses call-back,9
3119,Fake,Critical,"The sender creates a believable story around requesting updated bank details, but then ignores a direct question and repeats the instruction, applies guilt pressure, and requests that the receiver approve a suspicious request. The suspicious part is that the sender adds a reference number without a traceable source while demanding that the receiver click an unknown payment link.","The sender creates a believable story around requesting updated bank details, but then ignores a direct question and repeats the instruction, applies guilt pressure, and requests that the receiver approve a suspicious request. the sender adds a reference number without a traceable source while demanding that the receiver click an unknown payment link.",True,381,58,0,0,0.0063,0,0,0,1,pharmacy delivery,Chat App,Voice Transcript,guilt,Refuses call-back,10
12449,Fake,High,"The sender creates a believable story around requesting updated bank details, but then changes the topic when asked for proof, applies urgency pressure, and requests that the receiver approve a suspicious request. The request becomes unsafe because it combines identity uncertainty with a sensitive action.","The sender creates a believable story around requesting updated bank details, but then changes the topic when asked for proof, applies urgency pressure, and requests that the receiver approve a suspicious request. The request becomes unsafe because it combines identity uncertainty with a sensitive action.",True,306,45,0,0,0.0078,0,0,0,1,hostel management,Voice Transcript,Text,urgency,Avoids verification,9
170,Suspicious,Medium,"The message is suspiciously mixed: it begins with informal human wording, then pushes the receiver away from normal support channels and turns into a carefully persuasive request. The risk increases because the message links parcel delivery with sympathy and immediate compliance.","The message is suspiciously mixed: it begins with informal human wording, then pushes the receiver away from normal support channels and turns into a carefully persuasive request. the message links parcel delivery with sympathy and immediate compliance.",True,280,41,0,0,0.0085,0,0,1,0,parcel delivery,WhatsApp,Text,sympathy,Avoids verification,3
10572,Fake,High,"The conversation shifts into template-style advice on checking a meeting time, where the sender sounds helpful but avoids direct personal accountability. The suspicious part is that the sender uses a new contact number without explanation while demanding that the receiver upload an identity document.","advice on checking a meeting time, where the sender sounds helpful but avoids direct personal accountability. the sender uses a new contact number without explanation while demanding that the receiver upload an identity document.",True,301,44,0,0,0.0079,0,0,0,0,parcel delivery,WhatsApp,Text,authority,Allows verification,2
10809,Suspicious,Medium,"The message is suspiciously mixed: it begins with informal human wording, then adds emotional pressure after the receiver hesitates and turns into a carefully persuasive request. The suspicious part is that the sender says the issue cannot wait until morning while demanding that the receiver click an unknown payment link.","The message is suspiciously mixed: it begins with informal human wording, then adds emotional pressure after the receiver hesitates and turns into a carefully persuasive request. the sender says the issue cannot wait until morning while demanding that the receiver click an unknown payment link.",True,323,50,0,0,0.0074,0,0,0,0,tax office,Email,Chat App,authority,Avoids verification,8
6947,Fake,Critical,"The sender repeats support-style phrases about online shopping, ignores clarification, and keeps moving the user toward a suspicious external form. The request becomes unsafe because it combines identity uncertainty with a sensitive action.","The sender repeats support-style phrases about online shopping, ignores clarification, and keeps moving the user toward a suspicious external form. The request becomes unsafe because it combines identity uncertainty with a sensitive action.",True,240,33,0,0,0.0099,0,0,0,0,online shopping,Social Media DM,Social Media DM,reward,Avoids verification,7
19644,Suspicious,High,"A partially human message discusses checking whether a form was received, but the final request is reframed with polished language, adds emotional pressure after the receiver hesitates, and stronger compliance pressure. The request becomes unsafe because it combines identity uncertainty with a sensitive action.","A partially human message discusses checking whether a form was received, but the final request is reframed with polished language, adds emotional pressure after the receiver hesitates, and stronger compliance pressure. The request becomes unsafe because it combines identity uncertainty with a sensitive action.",False,312,44,0,0,0.0076,0,0,0,0,property rental,Email,Text,authority,Avoids verification,4
11900,Fake,High,"The text uses smooth transitions and complete sentences about remote work, yet it feels artificial because it ignores the practical question raised earlier. The risk increases because the message links remote work with trust and immediate compliance.","The text uses smooth transitions and complete sentences about remote work, yet it feels artificial because it ignores the practical question raised earlier. the message links remote work with trust and immediate compliance.",True,250,37,0,0,0.0095,0,0,1,0,remote work,SMS,Chat App,trust,Pushes immediate action,5
6522,Fake,High,"A bot-like sender announces a benefit linked to exam registration, uses unusually polished wording for a personal emergency, and repeatedly asks the receiver to approve a suspicious request. The receiver is not given a safe chance to confirm the claim through the online store.","A bot-like sender announces a benefit linked to exam registration, uses unusually polished wording for a personal emergency, and repeatedly asks the receiver to approve a suspicious request. The receiver is not given a safe chance to confirm the claim through the online store.",True,277,44,0,0,0.0087,0,0,0,0,exam registration,WhatsApp,SMS,curiosity,Requests secrecy,7
4020,Real,Low,"The dialogue is consistent with genuine communication because it discusses clarifying assignment requirements, keeps the conversation focused on the original topic, and contains no hidden identity claim. The sender gives the receiver enough time to check the details before replying.",", keeps the conversation focused on the original topic, and contains no hidden identity claim. The sender gives the receiver enough time to check the details before replying.",True,283,40,0,0,0.0083,0,0,0,0,telecom support,SMS,Text,trust,No verification needed,2
12140,Fake,Critical,"A fake-looking conversation about hospital appointment asks the receiver to reply with card details, while the sender ignores a direct question and repeats the instruction and avoids a clear identity check. The receiver is not given a safe chance to confirm the claim through the HR department.","about hospital appointment asks the receiver to reply with card details, while the sender ignores a direct question and repeats the instruction and avoids a clear identity check. The receiver is not given a safe chance to confirm the claim through the HR department.",True,294,47,0,0,0.0164,0,0,0,0,hospital appointment,Social Media DM,Text,authority,Avoids verification,7
16694,Fake,Critical,"The message imitates the insurance office, creates a deadline around exam registration, claims the old number is unavailable, and discourages the receiver from verifying independently. The suspicious part is that the sender uses formal wording inconsistent with earlier messages while demanding that the receiver transfer money quickly.","The message imitates the insurance office, creates a deadline around exam registration, claims the old number is unavailable, and discourages the receiver from verifying independently. the sender uses formal wording inconsistent with earlier messages while demanding that the receiver transfer money quickly.",True,336,47,0,0,0.007,0,0,1,1,exam registration,WhatsApp,WhatsApp,fear,Refuses call-back,8
12490,Fake,Critical,"The sender creates a believable story around requesting a fee challan, but then gives no verifiable institutional contact, applies guilt pressure, and requests that the receiver transfer money quickly. The risk increases because the message links loan approval with guilt and immediate compliance.","The sender creates a believable story around requesting a fee challan, but then gives no verifiable institutional contact, applies guilt pressure, and requests that the receiver transfer money quickly. the message links loan approval with guilt and immediate compliance.",True,297,43,0,0,0.008,0,0,1,1,loan approval,Chat App,Voice Transcript,guilt,Refuses call-back,7
12731,Fake,Medium,"The reply about confirming a lab test schedule in tax office is fluent and overly structured; it gives broad guidance, shares a shortened link instead of an official portal, and lacks personal conversational memory. The receiver is not given a safe chance to confirm the claim through the HR department.","The reply about confirming a lab test schedule in tax office is fluent and overly structured; it gives broad guidance, shares a shortened link instead of an official portal, and lacks personal conversational memory. The receiver is not given a safe chance to confirm the claim through the HR department.",True,303,50,0,0,0.0161,0,0,0,0,tax office,Social Media DM,Text,confusion,Allows verification,5
14991,Real,Low,"A routine message from Zainab discusses asking for permission to submit late; the sender does not pressure the receiver, keeps the tone calm, and gives no instruction involving money or secrecy. The receiver can verify it through the telecom office, so the risk remains limited.","A routine message from Zainab discusses asking for permission to submit late; the sender does not pressure the receiver, keeps the tone calm, and gives no instruction involving money or secrecy. The receiver can verify it through the telecom office,.",True,278,45,0,0,0.0132,0,0,0,0,insurance claim,Voice Transcript,Text,trust,No verification needed,2
17615,Real,Low,"Fahad follows up with the support center about confirming a payment receipt, but the message remains safe because it does not pressure the receiver and avoids emotional pressure. The receiver can verify it through the support center, so the risk remains limited.","Fahad follows up with the support center about confirming a payment receipt, but. The receiver can verify it through the support center,.",True,262,42,0,0,0.0092,0,0,0,0,research collaboration,Email,Text,trust,Allows verification,0
10292,Fake,High,"The message imitates the travel agency, creates a deadline around research collaboration, says the issue cannot wait until morning, and discourages the receiver from verifying independently. The risk increases because the message links research collaboration with urgency and immediate compliance.","The message imitates the travel agency, creates a deadline around research collaboration, says the issue cannot wait until morning, and discourages the receiver from verifying independently. the message links research collaboration with urgency and immediate compliance.",True,297,40,0,0,0.0079,0,0,1,0,research collaboration,WhatsApp,Voice Transcript,urgency,Refuses call-back,7
17641,Fake,Medium,"The generated-looking message provides neat steps for asking for permission to submit late, but the tone is too uniform and the sender gives no verifiable institutional contact. The request becomes unsafe because it combines identity uncertainty with a sensitive action.","The generated-looking message provides neat steps for asking for permission to submit late, but the tone is too uniform and the sender gives no verifiable institutional contact. The request becomes unsafe because it combines identity uncertainty with a sensitive action.",False,270,40,0,0,0.0088,0,0,0,0,property rental,Voice Transcript,Chat App,confusion,Allows verification,3
3058,Real,Low,"The exchange concerns asking about lunch plans, where Ahmed provides a reasonable explanation, does not introduce a sudden emergency, and waits for the receiver to respond normally. The message includes normal context and does not ask the receiver to bypass official steps.","The exchange concerns asking about lunch plans, where Ahmed provides a reasonable explanation, does not introduce a sudden emergency, and waits for the receiver to respond normally. The message includes normal context and does not ask the receiver to bypass official steps.",False,273,42,0,0,0.0132,0,0,0,0,government service,Voice Transcript,Text,trust,Allows verification,1
5885,Real,Low,"Bilal follows up with the courier office about sending a polite reminder, but the message remains safe because it uses the official portal for verification and avoids emotional pressure. The conversation remains focused on coordination rather than pressure or reward.","Bilal follows up with the courier office about sending a polite reminder, but. The conversation remains focused on coordination rather than pressure or reward.",True,267,40,0,0,0.0089,0,0,0,0,tax office,WhatsApp,Text,trust,Allows verification,2
13111,Fake,High,"The conversation becomes risky because it uses panic pressure, asks the receiver not to discuss the matter, and pushes the receiver to approve a suspicious request without normal verification. The conversation attempts to control the receiver's next action rather than allow independent verification.","The conversation becomes risky because it uses panic pressure, asks the receiver not to discuss the matter, and pushes the receiver to approve a suspicious request without normal verification. The conversation attempts to control the receiver's next action rather than allow independent verification.",True,300,43,0,0,0.0079,0,0,0,0,travel booking,SMS,Voice Transcript,panic,Pushes immediate action,9
12082,Real,Low,"Bilal writes about confirming a payment receipt in the investment platform setting, and the conversation stays practical because the sender keeps the conversation focused on the original topic and simply asks the receiver to review the attached document. The request is linked to confirming a payment receipt, and no confidential credential is requested.","Bilal writes about confirming a payment receipt in the investment platform setting, and the conversation stays practical because the sender keeps the conversation focused on the original topic and simply asks the receiver to review the attached document. The request is linked to confirming a payment receipt, and no confidential credential is requested.",False,354,53,0,0,0.0067,0,0,0,1,investment platform,WhatsApp,Email,trust,Allows verification,1
18937,Fake,High,"A scripted message from the billing department claims an opportunity is available, uses generic greetings, and pushes the receiver to approve a suspicious request. The risk increases because the message links family emergency with urgency and immediate compliance.","A scripted message from the billing department claims an opportunity is available, uses generic greetings, and pushes the receiver to approve a suspicious request. the message links family emergency with urgency and immediate compliance.",True,264,38,0,0,0.009,0,0,1,0,family emergency,Social Media DM,Social Media DM,urgency,Avoids verification,9
